,ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,affect,Field3,Field2,MYKEY,text,STATE,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
2017,161063,1,16,63,2,35,8,0,2,2,3,3,3,4,3,3,0,2,3,1,0,0,0,1,1,2,3,3,3,3,5,3,0,0,1,0,anger,4,3,1610633,Most recently when the chairman at the New Zeeland Rugby Union á announced that the All Blacks' would accept the invitation of á South Africa to play rugby in that country.,1,,,,,,,,,
2018,161063,1,16,63,2,35,8,0,2,2,3,4,3,3,4,0,1,0,1,1,0,1,0,0,1,1,3,0,0,0,4,0,0,0,1,2,sadness,3,4,1610634,When I was told a friend's baby had been born with only partial á sight. This was her first child and she was not young (the mother á that is).,1,,,,,,,,,
2019,161063,1,16,63,2,35,8,0,2,2,3,5,3,1,3,0,0,0,1,1,0,0,0,1,1,1,3,0,0,2,5,3,0,0,0,0,disgust,1,3,1610635,When I first saw the state of a cafeteria in the grounds of the á university. Due to students own lack of concern for the á environment in which they eat and drink. Rubbish and spilled tea á and coffee left everywhere.,1,,,,,,,,,
2020,171001,1,17,1,2,31,2,2,2,1,1,2,4,2,4,3,0,2,1,0,0,1,0,0,0,2,3,3,3,3,5,3,2,1,1,1,fear,2,4,1710012,"I was hitchhiking and was picked up by a stranger he drove into á the woods and wanted to make love with me, I refused and escaped á from the car. When walking in the wood and hearing the car I was á afraid.",1,,,,,,,,,
2021,171001,1,17,1,2,31,2,2,2,1,1,3,1,3,3,1,0,0,0,0,0,0,1,1,2,1,3,3,3,3,1,0,2,1,2,0,anger,3,3,1710013,In a discussion the leader wanted to stop because she was of the á opinion that we were not involved and she misjudged our reactions á as negative. We however only posed several questions which she á couldn't answer.,1,,,,,,,,,
2022,171001,1,17,1,2,31,2,2,2,1,1,4,4,4,4,1,0,1,1,0,0,1,0,0,2,2,3,3,0,4,1,0,1,1,2,1,sadness,4,4,1710014,When my grandmother died. She stayed with us until I had the age á of 10. When she died I was 13 and I remember the moment after the á funeral: I sat on the table and cried.,1,,,,,,,,,
2023,171001,1,17,1,2,31,2,2,2,1,1,5,3,3,4,1,2,0,1,0,0,0,1,0,1,1,3,0,3,3,1,3,1,0,3,2,disgust,3,4,1710015,When I heard about the disaster in Bophal (India).,1,,,,,,,,,
2024,171002,1,17,2,1,23,2,2,7,1,1,2,4,1,2,2,1,0,0,0,0,0,0,1,3,2,3,0,2,1,3,2,1,2,0,1,fear,1,2,1710022,"Sleeping alone in a tent, while hearing several noises such as á rustling etc, I am afraid that there are people who are up to no á good.",1,,,,,,,,,
2025,171002,1,17,2,1,23,2,2,7,1,1,3,4,1,4,3,0,1,3,0,0,0,1,1,1,2,3,2,3,3,3,2,3,0,0,0,anger,1,4,1710023,"A man kept a seat taken by putting his coat on it after a while á the chair was still empty, I asked him if I could use the chair, á he didn't agree for the chair was for his coat.",1,,,,,,,,,
2026,171002,1,17,2,1,23,2,2,7,1,1,4,1,4,3,2,0,2,2,1,0,1,1,0,1,3,3,3,1,1,5,1,3,1,0,1,sadness,4,3,1710024,When the relationship with my girlfriend broke up.,1,,,,,,,,,
2027,171002,1,17,2,1,23,2,2,7,1,1,5,4,4,3,4,0,2,4,1,1,0,1,1,1,1,3,3,2,3,1,1,3,1,3,0,disgust,4,3,1710025,A piece of work was marked as bad by the teachers I and some á fellow students didn't agree with their vague criticism. I felt á myself taken in by the teachers and felt disgust.,1,,,,,,,,,
2028,171003,1,17,3,2,20,2,2,5,1,1,2,4,3,3,3,0,0,0,0,0,0,0,0,0,0,3,2,0,2,3,0,2,2,0,0,fear,3,3,1710032,At the age of 12 years I always had to take care of my little á brother and sister I never could sleep then. I always imagined á creepy men sneaking into our house.,1,,,,,,,,,
2029,171003,1,17,3,2,20,2,2,5,1,1,3,2,3,4,2,0,0,1,0,0,0,1,1,1,1,3,2,3,3,5,0,2,1,3,0,anger,3,4,1710033,"The landlord had selected a new lodger on her own, while we used á to do that it was not what she had done, but how she did it that á made me angry.",1,,,,,,,,,
2030,171003,1,17,3,2,20,2,2,5,1,1,4,3,4,4,1,1,0,2,0,0,1,0,1,1,2,3,3,0,1,1,1,2,3,3,2,sadness,4,4,1710034,"It was a complex situation concerning a relationship with a á boyfriend, I had broken the relationship for some reasons. á Meanwhile, as I felt it, I had most sorrow.",1,,,,,,,,,
2031,171041,1,17,41,2,23,2,2,0,1,1,2,2,1,4,3,1,2,0,1,0,0,0,0,2,3,3,2,2,1,3,0,3,0,0,1,fear,1,4,1710412,I have a fobic anxiety for elevators. This anxiety is worst at á the moment when the doors have to open. I have it often in the á elevator at our university.,1,,,,,,,,,
2032,171041,1,17,41,2,23,2,2,0,1,1,3,3,4,2,2,0,2,3,1,0,1,0,1,2,2,3,2,1,2,1,2,2,2,0,1,anger,4,2,1710413,When someone accuses me without reason and is not willing to á listen to me.,1,,,,,,,,,
2033,171041,1,17,41,2,23,2,2,0,1,1,4,4,4,4,1,1,1,3,1,0,1,0,0,1,2,3,1,1,2,1,1,3,3,3,2,sadness,4,4,1710414,My boyfriend decided to make an end to our relationship.,1,,,,,,,,,
2034,171041,1,17,41,2,23,2,2,0,1,1,5,3,0,0,1,1,2,0,1,0,0,0,2,3,2,1,0,0,2,1,2,2,1,0,1,disgust,0,0,1710415,A person I know who tells lies and so pretending to be better á than she is.,1,,,,,,,,,
2035,171042,1,17,42,2,20,1,2,4,1,1,2,3,4,4,4,1,1,3,1,0,1,1,1,2,1,3,3,3,2,5,2,1,1,3,2,fear,4,4,1710422,I was afraid when my first boyfriend threatened to make an end to á our relationship because he didn't love me enough while I loved á him very much.,1,,,,,,,,,
2036,171042,1,17,42,2,20,1,2,4,1,1,3,2,4,2,3,1,2,3,0,0,0,1,3,1,1,3,3,2,2,5,3,2,1,3,1,anger,4,2,1710423,"A good friend deceived me. Because of that little quarrel our á relationship finished, mainly because she was not honest. I was á very angry about that.",1,,,,,,,,,
2037,171042,1,17,42,2,20,1,2,4,1,1,4,3,4,4,3,2,0,1,1,0,1,1,0,2,1,3,3,2,2,1,2,1,1,0,3,sadness,4,4,1710424,I was very sad when my first boyfriend finished our relationship.,1,,,,,,,,,
2038,171042,1,17,42,2,20,1,2,4,1,1,5,4,2,2,3,1,1,3,1,0,0,1,2,2,1,3,3,3,3,1,3,1,1,0,1,disgust,2,2,1710425,I was once raped (one year ago) by a man who was a lot older than á me and whom I just met. Maybe it wasn't rape but the man wanted á more than I wanted to give him since there were other people in á vicinity.,1,,,,,,,,,
2039,171043,1,17,43,2,22,8,2,2,1,1,2,4,1,4,3,1,0,0,0,0,0,0,0,0,1,3,3,1,3,1,1,1,1,0,1,fear,1,4,1710432,When I was sitting in a car next to a man who was masturbating.,1,,,,,,,,,
2040,171043,1,17,43,2,22,8,2,2,1,1,3,2,4,4,1,1,1,1,1,0,0,1,0,1,1,3,3,3,2,1,2,2,1,0,1,anger,4,4,1710433,"When my mother told things to my sister, which I told my mother á in confindence.",1,,,,,,,,,
2041,171043,1,17,43,2,22,8,2,2,1,1,4,1,3,4,2,1,1,2,1,0,1,0,1,2,2,3,1,2,1,5,0,1,3,0,2,sadness,3,4,1710434,Tonight in bed when I realised how bad my relationship with my á friend was.,1,,,,,,,,,
2042,171043,1,17,43,2,22,8,2,2,1,1,5,3,2,4,1,2,1,1,1,0,0,0,1,1,1,3,2,0,4,3,1,0,0,2,2,disgust,2,4,1710435,"When I was in Eindhoven on an Exhibition of Hernan Nitsche, who á made paintings with real blood. There were also photographs about á the killing of cows.",1,,,,,,,,,
2043,171044,1,17,44,1,21,8,2,5,5,1,2,3,3,2,1,0,0,0,1,0,0,0,1,1,1,3,0,1,4,5,0,2,3,3,0,fear,3,2,1710442,When my cat ran under a car and came home wounded. He could á hardly walk. I didn't dare to go to a veterinarian because I was á afraid he would kill him.,1,,,,,,,,,
2044,171044,1,17,44,1,21,8,2,5,5,1,3,2,3,3,2,0,0,2,1,0,0,1,1,2,1,3,3,1,4,1,0,2,2,1,0,anger,3,3,1710443,I had to unscrew something on my car. I didn't succeed after two á afternoons of trying. A feeling of anger built up itself.,1,,,,,,,,,
2045,171044,1,17,44,1,21,8,2,5,5,1,4,4,2,4,0,0,0,1,1,0,1,0,0,1,2,3,3,1,2,1,1,1,1,0,1,sadness,2,4,1710444,"Losing my girlfriend who made an end to our relationship. By this á I lost an important source of support, certainty and joyful á moments. I cried very intensly when that happened.",1,,,,,,,,,
2046,171044,1,17,44,1,21,8,2,5,5,1,5,1,1,3,0,0,1,3,0,0,0,0,0,1,1,1,2,1,3,4,1,2,2,0,0,disgust,1,3,1710445,A few days ago I saw two dandy girls of my age. I disliked their á clothes and their way of doing.,1,,,,,,,,,
2047,171045,1,17,45,1,23,2,2,2,2,1,2,4,1,2,2,0,0,0,0,0,0,0,0,1,2,3,2,2,3,2,1,1,2,0,0,fear,1,2,1710452,When I went out with my dog in a forest late at night when we á were on a camping.,1,,,,,,,,,
2048,171045,1,17,45,1,23,2,2,2,2,1,3,1,1,3,1,0,2,0,1,0,0,0,0,1,1,3,3,1,2,1,2,2,2,0,0,anger,1,3,1710453,I had an appointment with someone at a certain time. The other á person didn't appear.,1,,,,,,,,,
2049,191002,1,19,2,1,19,2,2,6,1,3,2,4,2,3,1,1,0,1,0,0,0,0,1,3,2,3,2,0,0,5,1,2,0,1,1,fear,2,3,1910022,When I entered the operation theatre and underwent a difficult á operation.,1,,,,,,,,,
2050,191002,1,19,2,1,19,2,2,6,1,3,3,2,2,3,1,0,0,0,0,0,0,0,0,2,1,3,3,3,2,3,2,2,1,0,0,anger,2,3,1910023,"When my friends left without waiting for me, after we had arranged á to go out together.",1,,,,,,,,,
2051,191002,1,19,2,1,19,2,2,6,1,3,4,4,4,4,0,0,0,0,0,0,0,0,0,2,1,3,2,3,2,2,2,1,1,0,0,sadness,4,4,1910024,When they gave away my dog to other people without my knowledge.,1,,,,,,,,,
2052,191002,1,19,2,1,19,2,2,6,1,3,5,4,1,4,0,1,0,0,0,0,0,0,0,2,3,3,2,1,1,3,2,3,2,0,1,disgust,1,4,1910025,"When I had to eat scraps from a dust-bin, because of a bet.",1,,,,,,,,,
2053,191003,1,19,3,1,20,2,2,4,1,3,2,3,1,2,0,1,0,1,0,0,0,0,0,2,1,2,3,1,0,4,2,1,2,0,1,fear,1,2,1910032,On the scenic railway at the fairground.,1,,,,,,,,,
2054,191003,1,19,3,1,20,2,2,4,1,3,3,3,1,2,1,0,0,0,1,0,0,0,0,1,3,0,2,1,3,4,2,1,2,1,0,anger,1,2,1910033,"At having an argument with a stranger, in the street.",1,,,,,,,,,
2055,191003,1,19,3,1,20,2,2,4,1,3,4,1,4,2,0,1,0,0,0,0,0,0,0,2,2,3,0,0,4,5,1,2,1,0,1,sadness,4,2,1910034,[ The same as in guilt.],1,,,,,,,,,
2056,191003,1,19,3,1,20,2,2,4,1,3,5,2,1,3,0,1,0,0,0,0,0,0,0,2,1,3,2,0,3,4,3,2,2,0,1,disgust,1,3,1910035,When I entered a toilet in a bar and it stank.,1,,,,,,,,,
2057,191046,1,19,46,1,22,8,2,4,1,1,2,4,2,3,1,0,0,0,0,0,0,0,0,1,1,3,0,2,0,1,2,2,0,1,0,fear,2,3,1910462,"When I was a child, one day, I was going home late at night and I á did not notice an uncovered man hole and fell in it.  I was in there for á several minutes.",1,,,,,,,,,
2058,191046,1,19,46,1,22,8,2,4,1,1,3,4,2,1,0,0,0,1,0,0,0,0,1,0,1,3,0,3,2,5,0,0,1,0,0,anger,2,1,1910463,"One day, when I was a child, my grandmother shut me up in a room.",1,,,,,,,,,
2059,191046,1,19,46,1,22,8,2,4,1,1,4,4,4,3,0,0,0,0,1,0,0,0,1,2,2,3,3,1,1,1,2,2,1,0,0,sadness,4,3,1910464,The day I left my first girlfriend.,1,,,,,,,,,
2060,191046,1,19,46,1,22,8,2,4,1,1,5,4,1,2,0,1,0,1,0,1,0,0,1,1,1,3,2,0,0,3,0,2,0,0,1,disgust,1,2,1910465,"One day I was in the countryside with several friends, and we á began to eat figs, after we were all full we noticed that all the á figs were full of worms.",1,,,,,,,,,
2061,191047,1,19,47,1,24,8,2,5,1,1,2,4,4,4,4,0,1,2,0,0,0,0,0,2,1,3,3,0,3,1,0,1,1,3,0,fear,4,4,1910472,I found myself involved in a fight in which a person died and I á had to intervene with some risk.,1,,,,,,,,,
2062,191047,1,19,47,1,24,8,2,5,1,1,3,4,2,3,3,0,0,3,0,0,0,0,0,1,2,3,3,3,1,4,1,2,2,3,0,anger,2,3,1910473,An argument among friends in which my opinions on the way to á spend spare time were disapproved.,1,,,,,,,,,
2063,191047,1,19,47,1,24,8,2,5,1,1,4,4,4,1,1,0,0,1,0,1,0,0,0,2,3,3,3,0,4,1,0,3,3,0,0,sadness,4,1,1910474,I was forced to leave an unforgettable friend.,1,,,,,,,,,
2064,191047,1,19,47,1,24,8,2,5,1,1,5,4,1,2,0,0,0,0,1,0,0,0,0,2,2,3,2,0,3,5,1,3,2,2,0,disgust,1,2,1910475,I saw the gare of a prison.  This gare and the building were in á deplorable condition and were full of rubbish.,1,,,,,,,,,
2065,191048,1,19,48,1,21,2,2,4,1,1,2,3,2,4,4,2,1,1,1,0,0,0,0,2,3,3,0,0,1,1,1,2,2,0,2,fear,2,4,1910482,Before I had a tooth pulled out.  I was very upset and ill.,1,,,,,,,,,
2066,191048,1,19,48,1,21,2,2,4,1,1,3,1,3,3,1,0,0,1,0,0,0,0,0,1,2,3,3,2,4,1,2,2,1,2,0,anger,3,3,1910483,When the Real Madrid football team lost against the inter in the á U.E.F.A cup.,1,,,,,,,,,
2067,191048,1,19,48,1,21,2,2,4,1,1,4,1,3,3,0,1,0,1,0,0,0,0,0,2,2,3,0,2,4,4,1,2,2,1,1,sadness,3,3,1910484,When my dog died.  I had reared it for nearly three years.  It á had been ill for several days and had not eaten anything.  One á morning I found it dead.,1,,,,,,,,,
2068,191048,1,19,48,1,21,2,2,4,1,1,5,3,1,3,0,2,0,1,0,0,0,0,0,3,1,3,3,2,4,2,1,2,2,1,2,disgust,1,3,1910485,"On a trip to Santander a child sitting beside me fell ill and á started to vomit, seeing this made me feel very bad.",1,,,,,,,,,
2069,171003,1,17,3,2,20,2,2,5,1,1,5,2,3,4,2,0,0,1,1,0,0,1,1,1,2,3,3,3,3,1,0,2,2,3,0,disgust,3,4,1710035,When I heard about the treatment of a friend in jail. Really á inhuman. I never realised that such things also happen in the á Netherlands.,1,,,,,,,,,
2070,171004,1,17,4,2,18,2,2,6,1,1,2,4,1,3,4,0,1,0,0,0,0,0,1,1,1,3,2,3,3,2,3,2,2,0,0,fear,1,3,1710042,"Together with a little brother I biked on a lonely road in the á Polder. Then we were annoyed by a boy on a motorbike: he á took over, stopped, took over, etc. Then we saw he had something á in his hand, we turned until we came across a man, who á accompanied us.",1,,,,,,,,,
2071,171004,1,17,4,2,18,2,2,6,1,1,3,2,1,2,3,0,0,0,0,0,0,1,0,3,1,3,3,2,2,3,2,2,1,0,0,anger,1,2,1710043,We lived with 3 persons in the loft of a house. It often occurred á that other persons again and again climbed the stairs with much á noise. When I was studying I couldn't concentrate and got angry.,1,,,,,,,,,
2072,171004,1,17,4,2,18,2,2,6,1,1,4,2,4,3,1,2,0,2,0,0,1,1,0,2,2,3,3,2,2,1,2,1,1,0,3,sadness,4,3,1710044,"I partly colored my hair black. My mother didn't like it and á reproached me to be a \subversive element\"". Later on she stated á","that this was due to my friends. As I see it, this all resulted á","from colouring my hair.""",1,,,,,,,
2073,171004,1,17,4,2,18,2,2,6,1,1,5,3,1,3,0,1,1,2,0,0,0,0,0,2,1,3,2,2,3,4,2,2,2,0,1,disgust,1,3,1710045,"I was shopping in Utrecht with friends, we also ate some chips á and snacks in a snackbar, then we saw a shabby fellow. He took a á cold half eaten croquette (a snack) from a rubbish bin and eat á it.",1,,,,,,,,,
2074,171005,1,17,5,2,19,1,1,6,1,1,2,4,3,4,2,0,1,1,0,0,0,0,0,1,1,3,0,3,2,1,2,2,1,0,0,fear,3,4,1710052,"My father was very angry with me, and I locked me up in the á shower. Then my father knocked his fist through the door, I was á scared to death.",1,,,,,,,,,
2075,171005,1,17,5,2,19,1,1,6,1,1,3,2,3,4,3,0,2,2,1,0,1,1,1,1,1,3,0,0,2,1,2,3,1,3,1,anger,3,4,1710053,"My sister borrowed some LP records for a party. She had left them á in the car on curatao. Due to the heat they were crooked, so I á couldn't play them again.",1,,,,,,,,,
2076,171005,1,17,5,2,19,1,1,6,1,1,4,3,4,2,2,1,1,1,1,0,1,0,0,1,3,3,2,3,4,1,0,0,0,3,2,sadness,4,2,1710054,"When my grandmother died, her life was heavy and her last hours á were terrible.",1,,,,,,,,,
2077,171005,1,17,5,2,19,1,1,6,1,1,5,3,1,4,0,0,0,0,0,0,0,1,0,1,1,3,0,0,3,4,3,3,0,2,0,disgust,1,4,1710055,"When I watched TV and saw a performance of \Prince\"" (a popidol). á","Disgusting he'd better be a stallion.""",1,,,,,,,,
2078,171006,1,17,6,2,20,2,2,2,1,1,2,3,1,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,fear,1,4,1710062,"I am thinking about death, the eternal of it, the unknown, the á sense of being here. Often, laying in bed in the dark and quiet, á the fear makes me feel dizzy.",1,,,,,,,,,
2079,171006,1,17,6,2,20,2,2,2,1,1,3,3,1,4,1,0,2,1,1,0,0,0,0,3,2,3,3,3,2,1,0,0,1,2,0,anger,1,4,1710063,"If they force me to eat something I don't like. For example, my á parents always twaddle and whine, when I don't eat all the food.",1,,,,,,,,,
2080,171006,1,17,6,2,20,2,2,2,1,1,4,3,3,2,0,0,0,0,1,0,0,0,0,1,3,3,0,0,0,3,0,3,0,0,0,sadness,3,2,1710064,"I had to leave Den Helder and all friends and acquaintences, á after having spend two weeks there with my friends.",1,,,,,,,,,
2081,171006,1,17,6,2,20,2,2,2,1,1,5,4,2,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,0,0,0,0,disgust,2,1,1710065,"Being on view in a meat-factory. Pigs being cut open, pigs being á suspended from nods, blood everywhere, decompsition.",1,,,,,,,,,
2082,171007,1,17,7,1,20,8,2,4,1,1,2,4,4,4,1,0,0,1,0,0,1,0,0,1,1,3,3,1,1,5,1,2,3,0,1,fear,4,4,1710072,When the relationship with my first girlfriend broke up and I á realized it too late.,1,,,,,,,,,
2083,171007,1,17,7,1,20,8,2,4,1,1,3,3,2,3,1,0,0,1,0,0,0,1,0,1,2,3,2,2,2,4,3,2,1,0,0,anger,2,3,1710073,Someone who always took care for the key of the sportshall stayed á away without letting us know. Next time he did as if nothing had á happened.,1,,,,,,,,,
2084,171007,1,17,7,1,20,8,2,4,1,1,4,3,4,4,0,1,0,1,1,0,1,0,0,1,2,3,3,1,2,1,1,3,3,0,2,sadness,4,4,1710074,When my last relation broke up.,1,,,,,,,,,
2085,171007,1,17,7,1,20,8,2,4,1,1,5,4,1,3,0,0,1,1,0,0,0,1,0,1,1,3,2,1,3,4,0,2,0,0,0,disgust,1,3,1710075,"When working in a chemical laundry, I saw rats and maggots in the á washing.",1,,,,,,,,,
2086,171008,1,17,8,2,28,2,2,4,1,1,2,4,1,4,3,1,0,3,1,0,0,0,1,1,1,3,3,2,3,2,2,1,2,1,1,fear,1,4,1710082,"I was walking in the wood at night with my boyfriend. Very á romantic. Suddenly I heard a car driving very slowly with the á lights out, it looked as if they were looking for something.",1,,,,,,,,,
2087,171008,1,17,8,2,28,2,2,4,1,1,3,3,1,3,3,0,2,3,0,0,0,1,0,1,1,3,3,3,3,1,1,0,3,1,0,anger,1,3,1710083,I am a teacher in arts and crafts (boys from 15-16 years). for á them it is obligatory and they dislike it. They tease me. When one of á them cut up some material I flared up.,1,,,,,,,,,
2088,171008,1,17,8,2,28,2,2,4,1,1,4,4,4,4,1,2,0,1,1,0,0,0,0,2,1,3,0,1,4,1,0,0,3,1,2,sadness,4,4,1710084,My sister was in coma for 3 months (due to a train accident). Now á her brainfunctions are disturbed. She will never be able to walk á and she can hardly talk.,1,,,,,,,,,
2089,171008,1,17,8,2,28,2,2,4,1,1,5,4,4,4,4,2,2,2,1,0,1,1,1,2,1,3,3,1,2,1,3,1,1,1,3,disgust,4,4,1710085,I lived together with my boyfriend. One night he stayed away and á next day he told me that he had chat up with another girl.,1,,,,,,,,,
2090,171009,1,17,9,1,21,8,2,8,1,1,2,3,2,4,4,0,0,1,0,0,0,0,1,3,1,3,3,0,0,2,0,1,0,0,0,fear,2,4,1710092,"Once sitting in the cinema, I became very anxious (watching a á \cold\"" film). I do not know the reason.""",1,,,,,,,,,
2091,171009,1,17,9,1,21,8,2,8,1,1,3,1,2,2,1,0,0,2,0,0,0,0,1,2,2,3,3,0,2,3,1,2,1,0,0,anger,2,2,1710093,"I work for a journal. Once the lay-out came to nothing, due to á thoughtlessness of some colleagues.",1,,,,,,,,,
2092,171009,1,17,9,1,21,8,2,8,1,1,4,3,4,4,0,1,0,2,0,0,1,0,0,2,1,3,3,3,4,1,0,1,2,0,2,sadness,4,4,1710094,"My mother was stuck by an apoplectic fit, was hemi-paralyzed and á suffered an aphasia.",1,,,,,,,,,
2093,171009,1,17,9,1,21,8,2,8,1,1,5,0,1,2,0,0,1,1,0,0,0,0,0,1,0,3,2,3,3,1,0,2,0,0,0,disgust,1,2,1710095,Each time I am confronted with reports about repression and á torture.,1,,,,,,,,,
2094,171010,1,17,10,2,20,2,2,7,1,1,2,3,2,4,2,1,0,2,0,0,0,0,1,1,2,3,3,3,3,5,3,2,0,2,1,fear,2,4,1710102,On a holiday in France I made a walk in the woods all alone and á very relaxed. Then a motorbike took me over and I saw the man á watching all the time. Suddenly the man stood behing me and I ran á away fast.,1,,,,,,,,,
2095,171010,1,17,10,2,20,2,2,7,1,1,3,1,2,3,1,0,0,0,1,0,0,1,0,2,2,3,3,0,2,3,1,2,2,0,0,anger,2,3,1710103,"I invited two friends. We should go out together. Those two girls á kept talking about boys, chatting up etc. I bacame sick of it.",1,,,,,,,,,
2096,171010,1,17,10,2,20,2,2,7,1,1,4,4,4,4,0,1,0,2,1,0,1,1,0,3,2,3,3,0,2,1,1,2,1,3,2,sadness,4,4,1710104,"I felt very sad when my boyfriend wanted to break our á relationship. Our relationship lasted two years, we shared á everything and all this was finished.",1,,,,,,,,,
2097,171010,1,17,10,2,20,2,2,7,1,1,5,2,1,2,0,0,0,2,1,0,0,0,0,1,1,3,0,0,0,5,0,0,0,2,0,disgust,1,2,1710105,"I broke an egg, with which there was something wrong, into a á little cup. There was a thick white \wad\"" in it. I tried to take á","it out and throw it in the sink.""",1,,,,,,,,
2098,171011,1,17,11,2,21,2,2,2,1,1,2,4,4,4,4,0,0,1,0,0,0,1,0,1,1,3,3,3,3,1,3,1,1,0,0,fear,4,4,1710112,"I went to the ballet lessons with a little friend in the dark. On á a very quiet place a boy approached us from behind and asked at á what time the lesson would be finished. I gave him an avoiding á answer, he took me up and wanted to run away with me.",1,,,,,,,,,
2099,171011,1,17,11,2,21,2,2,2,1,1,3,2,3,1,1,0,1,1,0,0,0,0,0,2,1,3,3,2,2,5,3,2,1,1,0,anger,3,1,1710113,I was sleeping nicely until in the middle of the night when I became á awake because a friend called me for some (in my opinion) á nonsens reason.,1,,,,,,,,,
2100,171011,1,17,11,2,21,2,2,2,1,1,4,3,4,4,2,1,2,2,0,0,0,0,0,2,2,3,1,1,4,5,1,3,3,0,1,sadness,4,4,1710114,"My boyfriend with whom I had a longlasting relationship, fell in á love with another girl, then he asked me something which implied á that he loved that girl more than he loved me.",1,,,,,,,,,
2101,171011,1,17,11,2,21,2,2,2,1,1,5,4,3,2,0,0,1,2,0,0,0,0,0,2,1,3,0,3,3,1,3,0,0,0,0,disgust,3,2,1710115,"On school, during a fancy fair, there was a stand of amnesty á international. There I read (for the first time) a description of á the tortures of a woman, what they did to her.",1,,,,,,,,,
2102,171012,1,17,12,2,18,2,1,5,1,1,2,3,3,4,4,0,0,2,0,0,1,0,1,1,1,3,3,3,2,1,3,1,1,1,1,fear,3,4,1710122,"When I had left my home, my father, under false pretences, got me á in his car and drove home where we were all alone. He was seethed á with rage because I withrew from his authority. He hit me, kicked á me and threatened me.",1,,,,,,,,,
2103,171012,1,17,12,2,18,2,1,5,1,1,3,3,4,4,4,1,2,4,0,0,1,1,2,2,1,3,1,3,2,1,3,2,1,2,2,anger,4,4,1710123,"When my father took away my cherised diaries to burn them (I was á also very sad) \Oh, how I hated him\"".""",1,,,,,,,,,
2104,171012,1,17,12,2,18,2,1,5,1,1,4,3,4,4,0,1,0,4,1,0,1,1,0,2,2,3,3,3,1,1,1,3,1,0,2,sadness,4,4,1710124,"I felt very sad when I left home because I could not stand it any á longer. I do not regret it, but I missed my little sister very á much (and she missed me). These feelings wear off over time.",1,,,,,,,,,
2105,171012,1,17,12,2,18,2,1,5,1,1,5,4,4,4,2,1,1,2,1,0,1,1,0,3,2,3,3,3,2,1,3,1,1,3,2,disgust,4,4,1710125,"A friend and a girlfriend went to Rome for 10 days with their á class. When they were back home I heard people tell \strange\"" á","stories about my friend and that girlfriend.""",1,,,,,,,,
